Votos;url_peli;Id_peli;Titulo;Popularidad;Rating;Fecha;Duracion;Pais;Idioma;Presupuesto;Ganancia;Generos;Director;Genero_dir;Casting;Guion;Montaje;DOP;Resumen
;/film/lacrima-christi/;437552.0;Lacrima Christi;0.206;5.0;1980-04-19;127;FR;fr;0.0;0.0;[];['Teo Hernández'];[2];['Jakobois', 'Gaël Badaud', 'Michel Nedjar', 'Pascal Martin', 'Pascale Nirel', 'Stéphane Monclaire'];[];['Teo Hernández'];['Teo Hernández'];Lacrima Christi is the longest of the over 150 films made by the Mexican filmmaker resident in Paris, Teo Hernández. Part three of a tetralogy devoted to Christ’s Passion, Lacrima Christi is an exploration of the transfer between desire and myth that takes as its starting point a series of objects found in the flea market of Belleville.
;/film/la-region-centrale/;90041.0;La Région Centrale;0.1239;7.1;1971-02-12;193;CA;fr;0.0;0.0;['Documentary'];['Michael Snow'];[2];[];[];['Michael Snow'];['Pierre Abbeloos'];A 1971 experimental Canadian film directed by Michael Snow. Shot in the Canadian mountains over a period of 24 hours using a robotic arm.
;/film/windschaduw/;523491.0;Windschaduw;0.0322;0.0;1986-01-01;71;NL;nl;0.0;0.0;[];['Frans van de Staak'];[2];[];[];[];[];Constructed around two poems by Gerrit Kouwenaar, who reads his own verse off- screen. The film focuses on a man and woman packing, going away, arriving at their destination, packing again, and going back to square one.  This avant-garde film is a curious melding of poetry and visual narration. Director Frans van de Staak coordinates the reading of two poems by Gerrit Kouwenaar, a well-known Dutch poet, with visual sequences of a couple going off on vacation. The vacation idyll is interspersed with nature shots and minimal, barely-present dialogue. Soon the couple is packing up and heading back to their daily routine -- accompanied by poetry that reinforces the image of unsatisfactory lives, adrift and floating with the current, no destination in sight. [Eleanor Mannikka, All Movie Guide]
;/film/sleep-has-her-house/;432606.0;Sleep Has Her House;0.2026;6.7;2017-01-01;90;GB;en;0.0;0.0;['Mystery'];['Scott Barley'];[2];[];[];['Scott Barley'];['Scott Barley'];The shadows of screams climb beyond the hills.  It has happened before. But this will be the last time.  The last few sense it, withdrawing deep into the forest.  They cry out into the black, as the shadows pass away, into the ground.
;/film/thunder-1982/;279608.0;Thunder;0.1742;6.557;1982-07-11;5;JP;ja;0.0;0.0;['Fantasy', 'Mystery', 'Animation'];['Takashi Ito'];[2];['Seiko Nakano'];[];[];[];A woman’s face disappearing behind, and emerging from, a pair of hands. Flashing lights. An empty building full of dark hallways. Designs drawn in the air with light and long-exposure cinematography.
;/film/the-arrival-of-a-train-at-la-ciotat/;160.0;The Arrival of a Train at La Ciotat;1.1047;7.1;1896-06-30;1;FR;fr;0.0;0.0;['Documentary'];['Louis Lumière', 'Auguste Lumière'];[2, 2];['Madeleine Koehler', 'Marcel Koehler', 'Marguerite Lumière', 'Jeanne-Joséphine Lumière', 'Rose Lumière', 'Suzanne Lumière'];[];[];['Louis Lumière'];"A group of people are standing along the platform of a railway station in La Ciotat, waiting for a train. One is seen coming, at some distance, and eventually stops at the platform. Doors of the railway-cars open and attendants help passengers off and on.  Popular legend has it that, when this film was shown, the first-night audience fled the café in terror, fearing being run over by the ""approaching"" train. This legend has since been identified as promotional embellishment, though there is evidence to suggest that people were astounded at the capabilities of the Lumières' cinématographe."
;/film/voices-through-time/;202253.0;Voices Through Time;0.0924;7.8;1997-11-12;85;IT;it;0.0;0.0;['Drama', 'Documentary'];['Franco Piavoli'];[2];['Patrizio Girardi', 'Emanuela Cobelli', 'Laura Carnevali', 'Alberto Crosato', 'Mario Piavoli', 'Laura Strazzi', 'Luca Scalvedi', 'Paola Agosti', 'Mariella Fabbris', 'Roberto Tarasco', 'Giacomo Tirelli', 'Davide Bertasi', 'Lorenzo Massa', 'Nicola Filippini', 'Maria Galeazzi', 'Bianca Galeazzi', 'Leila Boldrini', 'Lorenzo Vezzoli', 'Adele Cavagnini', 'Palmira Mason', 'Bice Cozzolotto', 'Attilio Torricelli'];[];['Franco Piavoli'];['Franco Piavoli'];The passing of the seasons in the Mantua town of Castellaro follows the seasons of the life of its inhabitants. Thus, alongside the games of childhood, the first disappointments, the dances in the farmyard, the thwarted loves, the happy weddings and the nostalgia for the youth that fades away, life is always the same with television as its only companion. The arrival of autumn with its unexpected rains changes the life of the people of the town while the river flows inexorably. The first snow of winter whitens the roofs of the houses and invites children to play on the frozen lake.
;/film/window-water-baby-moving/;97513.0;Window Water Baby Moving;0.7791;6.9;1959-08-02;13;US;en;0.0;0.0;['Documentary'];['Stan Brakhage'];[2];['Jane Wodening', 'Myrrena Brakhage', 'Stan Brakhage'];[];['Stan Brakhage'];['Stan Brakhage'];"On a winter's day, a woman stretches near a window then sits in a bathtub of water. She's happy. Her lover is nearby; there are close ups of her face, her pregnant belly, and his hands caressing her. She gives birth: we see the crowning of the baby's head, then the birth itself; we watch a pair of hands tie off and cut the umbilical cord. With the help of the attending hands, the mother expels the placenta. The infant, a baby girl, nurses. We return from time to time to the bath scene. By the end, dad's excited; mother and daughter rest.  Preserved by the Academy Film Archive in 2013."
;/film/at-sea/;131792.0;At Sea;0.0774;7.1;2007-09-07;60;US;en;0.0;0.0;['Documentary'];['Peter Hutton'];[2];[];[];[];[];Three segments depicting the life cycle of a freighter boat.
;/film/dog-star-man/;420240.0;Dog Star Man;0.2383;6.6;1965-02-22;78;US;en;0.0;0.0;['Fantasy'];['Stan Brakhage'];[2];['Stan Brakhage', 'Jane Wodening'];[];['Stan Brakhage'];['Stan Brakhage'];Experimental film following a cycle of seasons as well as the stretch of a single day as a man and his dog slowly ascend a mountain.
;/film/its-such-a-beautiful-day/;489412.0;It's Such a Beautiful Day;0.8151;7.9;2012-08-24;62;US;en;0.0;0.0;['Animation', 'Comedy'];['Don Hertzfeldt'];[2];['Don Hertzfeldt', 'Sara Cushman'];[];['Brian Hamblin'];['Don Hertzfeldt'];Bill struggles to put together his shattered psyche.
;/film/blue-1993/;94794.0;Blue;0.5582;7.055;1993-08-19;79;GB;en;0.0;1718328.0;['Drama'];['Derek Jarman'];[2];['Derek Jarman', 'Nigel Terry', 'Tilda Swinton', 'John Quentin'];[];[];[];Against a plain, unchanging blue screen, a densely interwoven soundtrack of voices, sound effects and music attempt to convey a portrait of Derek Jarman's experiences with AIDS, both literally and allegorically, together with an exploration of the meanings associated with the colour blue.
;/film/sans-soleil/;1563.0;Sans Soleil;0.8467;7.4;1983-03-02;100;FR;fr;0.0;30878.0;['Documentary'];['Chris Marker'];[2];['Florence Delay', 'Amílcar Cabral', 'Arielle Dombasle', 'Bin Akao', 'David Coverdale', 'Chris Marker'];[];['Chris Marker'];['Chris Marker'];A woman narrates the thoughts of a world traveler, meditations on time and memory expressed in words and images from places as far-flung as Japan, Guinea-Bissau, Iceland, and San Francisco.
;/film/at-uluru/;607221.0;At Uluru;0.0518;0.0;1977-08-01;80;AU;en;0.0;0.0;[];['Corinne Cantrill', 'Arthur Cantrill'];[1, 2];[];[];[];[];Ayers Rock is examined in the light of its ancient human and animal associations. It is seen under various light effects which create different colour and texture impressions. The timelessness of the monolith is suggested by negative colour, the result of using fine-grain Eastmancolour print stock in the camera, a slow speed material which required the intense Central Australian light for adequate exposure. A half-speed recording of the local bird call and insects contributes to the sense of cross eras. Human perception of time, colour and sound is questioned. As Einstein said: 'The distinction between past, present and future is only an illusion, even if a stubborn one.'
;/film/the-second-journey-to-uluru/;578722.0;The Second Journey (To Uluru);0.0479;7.5;1981-06-14;74;AU;en;0.0;0.0;['Documentary'];['Arthur Cantrill', 'Corinne Cantrill'];[2, 1];['Corinne Cantrill'];[];['Arthur Cantrill', 'Corinne Cantrill'];[];As the camera moves gently from afar into the very heart of the monolith, the magic of the holiest site of the Aborigines unfolds in shimmering nuances of light.  Shot at different times of day, the close-up and panorama shots of this more than 500-million-year-old stone formation combine silence and acoustically altered birdsong to convey a feeling of timelessness into which a sense of loss is also inscribed. The somnambulistic moonrise in the great sky seems almost like an abstract painting and yet it is real. The areas of discolouration in the film material caused by problems in the developing process were deliberately left in the film as a metaphor for the looming threat to this natural environment through bushfires and tourism.
;/film/triste/;367234.0;Triste;0.1229;7.0;1996-12-05;19;US;en;0.0;0.0;[];['Nathaniel Dorsky'];[2];[];[];[];[];Compilation of footage shot from 1974-96, developing on Dorsky's theory of polyvalent editing.
;/film/at-land/;44445.0;At Land;0.2299;7.238;1944-01-01;15;US;en;0.0;0.0;['Fantasy'];['Maya Deren'];[1];['Maya Deren', 'John Cage', 'Parker Tyler', 'Alexander Hammid', 'Hella Hammid', 'Philip Lamantia'];[];[];[];A woman washes up on a beach and embarks on a surreal journey, encountering others and fragmented versions of herself in a quest for identity.
;/film/arnulf-rainer/;141419.0;Arnulf Rainer;0.0878;4.5;1960-05-01;7;AT;de;0.0;0.0;[];['Peter Kubelka'];[2];[];[];[];[];An experimental film, the last in Peter Kubelka's trilogy of “metric films”. Each frame of Arnulf Rainer is composed of darkness or light and silence or sound.
;/film/blow-job/;44503.0;Blow Job;0.3089;4.231;1964-07-16;35;US;en;0.0;0.0;['Documentary'];['Andy Warhol'];[2];['DeVeren Bookwalter', 'Willard Maas'];[];[];[];Andy Warhol directs a single 35-minute shot of a man's face to capture his facial expressions as he receives the sexual act depicted in the title.
;/film/daybreak-express/;1564.0;Daybreak Express;0.2005;7.3;1953-01-01;5;US;en;0.0;0.0;['Documentary', 'Music'];['D. A. Pennebaker'];[2];[];[];['D. A. Pennebaker'];['D. A. Pennebaker'];"Set to a classic Duke Ellington recording ""Daybreak Express"", this is a five-minute short of the soon-to-be-demolished Third Avenue elevated subway station in New York City."
;/film/enthusiasm-1930/;45176.0;Enthusiasm;0.2992;6.263;1930-11-06;67;SU;ru;0.0;0.0;['Documentary'];['Dziga Vertov'];[2];[];[];[];['Borys Tseytlin'];A lyrical documentary on the lives of Coal miners in the Donbass who are struggling to meet their production quotas under the Five Year Plan.
;/film/possibly-in-michigan/;332755.0;Possibly in Michigan;0.4646;7.6;1983-01-01;12;US;en;0.0;0.0;['Horror', 'Music'];['Cecelia Condit'];[1];['Jill Sands', 'Karen Skladany', 'Bill Blume', 'Cecelia Condit'];[];['David Narosny'];[];A musical horror story about two young women who are stalked through a shopping mall by a cannibal. He follows them home, and here the victims become the aggressors.
;/film/carolyn-and-me/;1121318.0;Carolyn And Me;0.0546;6.0;1969-06-04;105;US;en;0.0;0.0;['Documentary'];['David Brooks', 'Carolyn Brooks'];[2, 1];[];[];[];[];David and Carolyn Brooks and friends. At Martha’s Vineyard, on NYC bus, shooting at the beach, etc (Part One). Walking in woods, at picnic, in VW bus, etc (Part Two). At Tibetan seminar, prison, Chandler Moore’s house, etc (Part Three). “Was going to tape Carolyn and my first conversation in about 5 months of no contact. Show true love (whatever that is). Couldn’t do it. Chickened out. Didn’t want to get something between us. (Carolyn, what’s come between us?). Film sequence, love: single frame printing, break colors into basic three (in the order of red, green, blue) and A/B roll to create ‘well-known symetry’ and to lighten frame (AB brightens, bi-pack darkens) / Binarius is the devil / ah, love / one flesh / let no man put asunder.” - David Brooks
;/film/crystal-1988/;620104.0;Crystal;0.133;7.0;1988-12-31;12;JP;ja;0.0;0.0;[];['Isao Yamada'];[2];['Hiroko Ishimaru'];[];[];['Tomohiro Aso'];Crystal unfolds as a series of evocative, non-linear vignettes where fleeting images and sensations merge into a meditation on memory and time. A solitary figure moves through shifting urban and natural landscapes—fragments of childhood recollections, dreamlike encounters, and dissolving reflections in water or glass. Objects transform unexpectedly - a lantern flickers into a memory, a stranger’s face blurs into light - blurring boundaries between past and present.
;/film/heliography/;381978.0;Heliography;0.0592;8.0;1979-01-01;6;JP;ja;0.0;0.0;[];['Hiroshi Yamazaki'];[2];[];[];[];[];An experimental short through which Yamazaki brings his preoccupations and inquiries about time and light from conceptual photography into moving images.
;/film/messages-1984/;361921.0;Messages;0.0731;8.0;1984-09-29;34;GB;en;0.0;0.0;[];['Guy Sherwin'];[2];['Maya Sherwin', 'Guy Sherwin'];[];[];[];"""Made during my daughter’s early childhood. It’s not about her, but it’s a response to her questions about the world that implicitly challenge things we take for granted – the visual appearance of the world, ambiguities in language, the ways we communicate."" – Guy Sherwin"
;/film/the-leaden-echo-and-the-golden-echo/;368930.0;The Leaden Echo and the Golden Echo;0.083;5.6;1955-01-01;6;GB;en;0.0;0.0;['Documentary'];['Margaret Tait'];[1];['Margaret Tait'];[];[];[];A film interpretation of the poem 'The Leaden Echo and the Golden Echo' by Gerard Manley Hopkins. Margaret Tait speaks the poem throughout the film.
;/film/tomorrows-promise/;333763.0;Tomorrow’s Promise;0.1772;4.5;1967-05-27;45;US;en;0.0;0.0;['Drama'];['Edward Owens'];[2];['Gloria Rich', 'John Butkovich', 'Joellyn Pullam', 'Micheal Hunt', 'Robert Paige', 'Richard White', 'Liliyan Mecili'];[];[];[];"“Tomorrow’s Promise is a film about vacantness. Which physically does ‘begin’, reversed, upside down on the screen […] suddenly another such position is taken (not in reverse), this time by a male figure and soon, in this same section, the girl of the reversed image reappears posed in a different way; a way obsessed by ‘mood’. Then a technical play of in-the-camera-editing occurs, more intense, brighter than in the first, reversed section. There are several inter-cuts which serve, in this and each subsequent section unto the end, as relative links into the final section: which is actually the ‘story’. The story the protagonist and her hero try to tell in their way is apophysis; except that ‘pictures’, clear visions take the place of words. My film could have been edited with precise tensions and a lucid straight narrative, but it was my aim to ‘re-create’ the protagonist of my personal life.” - Edward Owens"
;/film/variations-1998/;416851.0;Variations;0.1948;6.8;1998-10-10;24;US;en;0.0;0.0;['Drama'];['Nathaniel Dorsky'];[2];[];[];[];[];"Variations is a 1998 American short silent avant-garde film directed by Nathaniel Dorsky. It is the second film in a set of ""Four Cinematic Songs,"" which also includes Triste, Arbor Vitae, Love's Refrain."
;/film/wavelength-1967/;88421.0;Wavelength;0.5226;5.2;1967-12-29;45;CA;en;0.0;0.0;['Drama'];['Michael Snow'];[2];['Hollis Frampton', 'Amy Taubin', 'Lyne Grossman', 'Naoto Nakazawa', 'Roswell Rudd', 'Joyce Wieland', 'Amy Yadrin'];[];['Michael Snow'];['Michael Snow'];Wavelength consists of almost no action, and what action does occur is largely elided. If the film could be said to have a conventional plot, this would presumably refer to the three “character” scenes. In the first scene two people enter a room, chat briefly, and listen to “Strawberry Fields Forever” on the radio. Later, a man (played by filmmaker Hollis Frampton) enters inexplicably and dies on the floor. And last, the female owner of the apartment is heard and seen on the phone, speaking, with strange calm, about the dead man in her apartment whom she has never seen before.
;/film/baby-invasion/;1262740.0;Baby Invasion;0.6396;5.6;2024-08-31;80;US;en;0.0;0.0;['Crime', 'Thriller', 'Science Fiction'];['Harmony Korine'];[2];['Anonymous', 'Juan C. Bofill', 'Shawn Thomas', 'Steven Rodriguez', 'Antonio Jackson', 'Tej Limlas Ly', 'Troy Roker', 'Andrea Douglas', 'Mariella Gregoria', 'Ethan Rodriguez', 'Judith Topper', 'Scott Ference', 'Chick Bernhard', 'Yessenia Cossio', 'Jacquie Schmidt', 'Rob Weir', 'Alberto Montes', 'Antoni Corone', 'Dustin Greer', 'Israel Alvarez', 'Alessandra Olivieri', 'Mishka Webb', 'Louise Bariso', 'Jeanie Hon', 'Christina Liu', 'Dillon Hall', 'Sienna Takabe'];[];['Adam Robinson', 'Leo Scott'];['Joao Rosa'];In a first person shooter game leaked to the dark web, a group of mercenaries disguised with baby faces invade mansions of the wealthy and powerful with murderous intent. However, as gamers livestream the game, the protagonists’ gang of horrific murders may or may not be happening in real life.
;/film/depression-focus-please/;471813.0;Depression Focus Please;0.1997;8.5;1984-01-01;4;US;en;0.0;0.0;['Documentary'];['Anne Charlotte Robertson'];[1];['Anne Charlotte Robertson'];[];[];[];“Intended as a longer film, this proved sufficient to vignette the nuances of my sadness.”  -Anne Charlotte Robertson
;/film/new-york-film-diary/;475394.0;New York Film Diary;0.0685;0.0;1995-10-03;96;ES;xx;0.0;0.0;[];['Milena Gierke'];[1];[];[];[];[];"""During the 13 months, I spent in New York, I always had my camera with me. This film concentrates on direct visual impressions of my daily life in New York. It is a sketchbook more than a documentation of my life. New York Film Diary is a very personal, silent inventory of what I saw, of what attracted my attention there."" (MG)"
;/film/pine-flat/;122341.0;Pine Flat;0.0927;5.6;2006-01-19;138;US;en;0.0;0.0;['Drama'];['Sharon Lockhart'];[1];[];[];[];[];Set in a small town in the Sierra Nevadas, Pine Flat is a look at youth and a meditation on nature, socialization, and solitude.
;/film/star-wars-episode-ii-attack-of-the-clones/;1894.0;Star Wars: Episode II - Attack of the Clones;7.1204;6.583;2002-05-15;142;US;en;120000000.0;649398328.0;['Adventure', 'Action', 'Science Fiction'];['George Lucas'];[2];"['Hayden Christensen', 'Ewan McGregor', 'Natalie Portman', 'Christopher Lee', 'Samuel L. Jackson', 'Frank Oz', 'Ian McDiarmid', 'Pernilla August', 'Temuera Morrison', 'Jimmy Smits', 'Jack Thompson', 'Leeanna Walsman', 'Ahmed Best', 'Rose Byrne', 'Oliver Ford Davies', 'Ron Falk', ""Jay Laga'aia"", 'Andy Secombe', 'Anthony Daniels', 'Silas Carson', 'Ayesha Dharker', 'Daniel Logan', 'Joel Edgerton', 'Bonnie Piesse', 'Anthony Phelan', 'Rena Owen', 'Alethea McGrath', 'Susie Porter', 'Matt Doran', 'Alan Ruscoe', 'Veronica Segura', 'David Bowers', 'Steve John Shepherd', 'Bodie Taylor', 'Matt Rowan', 'Steven Boyle', 'Zachariah Jensen', 'Alex Knoll', 'Phoebe Yiamkiati', 'Kenny Baker', 'Jerome St. John Blake', 'Hassani Shapi', 'Gin Clarke', 'Khan Bonfils', 'Michaela Cottrell', ""Dipika O'Neill Joti"", 'Marton Csokas', 'Tux Akindoyeni', 'Sacha Alexander', 'Giulio Alimenti', 'Amy Allen', 'Nicolas Anastassiou', 'Jason Baird', 'Don Bies', 'Jamel Boukabou', 'Kristen Bronson', 'Douglas Bunn', 'Caine', 'David John Clark', 'Natalie Danks-Smith', 'Russell Darling', 'Justin Dix', 'C. Michael Easton', 'Nicole Fantl', 'Sandi Finlay', 'Stephen George', 'Zuraya Hamilton', 'Hilton Howson', 'Fiona Johnson', 'Sara Elizabeth Joyce', 'Luke Kearney', 'Nalini Krishan', 'Gillian Libbert', 'Amanda Lucas', 'Jett Lucas', 'Katie Lucas', 'Daniel Perrott', 'Kyle Rowling', 'Joseph Jett Sally', 'Juan Luis Sanchez', 'Mike Savva', 'Kevin Scott', 'Zeynep Selcuk', 'Orli Shoshan', 'Richard Stride', 'Leonard L. Thomas', 'Trevor Tighe', 'Christopher Truswell', 'Ian Watkin', 'R. Christopher White', 'Matthew Wood', 'Matt Sloan', 'Emma Howard', 'Jesse Jensen', 'Ian Roberts', 'Liam Neeson', 'Trisha Noble', 'Sheb Wooley']";['Jonathan Hales', 'George Lucas'];['Ben Burtt'];['David Tattersall'];Following an assassination attempt on Senator Padmé Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot that could change the galaxy forever.
;/film/straits-of-magellan-drafts-and-fragments/;501394.0;"Straits of Magellan: ""Drafts and Fragments""";0.0845;7.0;1974-02-13;51;US;en;0.0;0.0;['Documentary'];['Hollis Frampton'];[2];[];[];[];[];"A sampling of forty-nine fragments from Frampton's catalogue of 'actualities', the films from STRAITS OF MAGELLAN: ""DRAFTS AND FRAGMENTS"" are all silent and unedited. Several invoke, directly, the work of the Lumieres, as in Frampton's reworking of DEMOLITION D'UN MUR (1895) in which a dilapidated farm silo is demolished in place of the Lumieres' wall. He makes reference to his own work and plays homage to the work of contemporaries. A complex range of formal issues are raised in other fragments. Finally, Frampton offers a number of analogues for the act of filming and cinematic seeing that includes a series of appropriated 'lenses' ( a stone portal, a wooden silo) and a set of 'screens' a pool of water, curtains, a dusty window)."
;/film/throw-away-your-books-rally-in-the-streets/;104549.0;Throw Away Your Books, Rally in the Streets;1.1375;7.5;1971-04-24;137;JP;ja;0.0;0.0;['Drama'];['Shūji Terayama'];[2];['Hideaki Sasaki', 'Masahiro Saito', 'Yukiko Kobayashi', 'Fudeko Tanaka', 'Sei Hiraizumi', 'Keiko Niitaka', 'Akihiro Miwa', 'J.A. Seazer', 'Izumi Suzuki'];[];['Keiichi Uraoka'];[];An experimental, psychedelic odyssey through Japanese subculture experienced via the eyes of a disillusioned young man, who must contend with intense familial dysfunction, psychosexual alienation, and existentialist malaise.
;/film/lemon-1969/;146827.0;Lemon;0.144;4.8;1969-11-30;7;US;en;0.0;0.0;['Documentary'];['Hollis Frampton'];[2];[];[];[];[];Light begins to illuminate the small, nipple-like end of a lemon on the right edge of the frame and gradually spreads until the entire lemon is clearly visible. Then the light recedes across the frame.
;/film/rehearsals-for-retirement/;450710.0;Rehearsals for Retirement;0.119;7.333;2007-10-19;13;US;en;0.0;0.0;['Animation', 'Mystery'];['Phil Solomon'];[2];[];[];[];[];"Part of ""In Memoriam"", a body of work comprising several videos, shot entirely within the virtual world of the Grand Theft Auto video game. Solomon transformed Liberty City, the ersatz metropolis based on New York City in which the game is set, into a reflective space of stillness: devoid of players, full of melancholy, nostalgia, loss, grief, and instances of compelling poetic beauty. This work was created in response to the passing of Solomon's lifelong friend, Mark LaPore, at the age of 53, on September 11, 2005."
