Title,Year,Review
Tout Va Bien,1972,2
Two Lovers,2008,2
Underground,1928,2
Unheimlich II: Astarti,1980,2
Valparaiso,1963,2
Venom and Eternity,1951,2
Vincere,2009,2
Wagon Master,1950,2
Way Down East,1920,2
We Are Who We Are,2020,2
What Ever Happened to Baby Jane?,1962,2
When a Woman Ascends the Stairs,1960,2
Willow Springs,1973,2
Wings of Desire,1987,2
Winter Light,1963,2
Witness,1985,2
Women in Love,1969,2
Zefiro Torna or Scenes from the Life of George Maciunas (Fluxus),1992,2
Zero Dark Thirty,2012,2
Zone,1995,2
… ere erera baleibu izik subua aruaren…,1970,2
'R Xmas,2001,1
'Til Madness Do Us Part,2013,1
2012,2009,1
3/60: Trees in Autumn,1960,1
35 Shots of Rum,2008,1
A Confucian Confusion,1994,1
A Grin Without a Cat,1977,1
A Lullaby to the Sorrowful Mystery,2016,1
A Night at the Opera,1935,1
A Summer's Tale,1996,1
A.I. Artificial Intelligence,2001,1
A.K.A. Serial Killer,1975,1
Aelita: Queen of Mars,1924,1
Afrique 50,1950,1
All Hands on Deck!,2020,1
All the Ships at Sea,2004,1
Allied,2016,1
An Actor's Revenge,1963,1
An American Romance,1944,1
Anchorman: The Legend of Ron Burgundy,2004,1
And Still I Believe,1974,1
Angel's Egg,1985,1
Apologies,1990,1
Arcana,1972,1
Arima,2019,1
Arrival,2016,1
At Uluru,1978,1
Autohystoria,2007,1
Baby Face,1933,1
Bad Education,2004,1
Baltimore,2003,1
Band of Outsiders,1964,1
Barton Fink,1991,1
Beggars of Life,1928,1
"Belfast, Maine",1999,1
Berlin Alexanderplatz,1980,1
Beyond the Black Rainbow,2010,1
"Black Cat, White Cat",1998,1
Black Girl,1966,1
Black Metal Veins,2012,1
Blackhat,2015,1
Blind Spot,1981,1
Blow-Up,1966,1
Blue Black Permanent,1992,1
Brasil,1981,1
Brave Little Tailor,1938,1
Bullet Ballet,1998,1
Cafe Noir,2009,1
Captain Horatio Hornblower R.N.,1951,1
Carnival of Souls,1962,1
Chain,2004,1
Charlie's Angels,2000,1
Charulata,1964,1
Cinematic Correspondences: Jonas Mekas - J.L. Guerin,2011,1
City of the Living Dead,1980,1
Come Next Spring,1956,1
Cop,1988,1
Correspondences,2016,1
Cuarteto,1978,1
Dante's Inferno,1911,1
Day for Night,1973,1
Day of Wrath,1943,1
Day of the Dead,1985,1
Days,2020,1
Death of a Cyclist,1955,1
Deep Cover,1992,1
Detour,1945,1
Dilwale Dulhania Le Jayenge,1995,1
Dishonored,1931,1
Disquiet,2011,1
Do the Right Thing,1989,1
Dogtooth,2009,1
Don't Look Now,1973,1
Down the Hudson,1903,1
Dusty Stacks of Mom: The Poster Project,2013,1
Echoes of Silence,1965,1
Edvard Munch,1974,1
El campo para el hombre,1975,1
Electra Glide in Blue,1973,1
Elephant,2003,1
Embrace of the Serpent,2015,1
Encanto,2021,1
Eureka,2000,1
Evolution of a Filipino Family,2004,1
Extreme Private Eros: Love Song 1974,1974,1
FLCL,2000,1
Face/Off,1997,1
Fake Blond,2007,1
Fanny and Alexander,1983,1
Fat Choi Spirit,2002,1
Faust,1926,1
Febrero en Gaucín,2020,1
Fish Tank,2009,1
Floating By Eagle Rock / She is Asleep,1998,1
Foire du trône,1982,1
Frances Ha,2012,1
Freaks,1932,1
Funny Girl,1968,1
Furuyashiki: A Japanese Village,1982,1
Gang of Four,1989,1
Germinal,1913,1
Ghost,1984,1
Ghost Dog: The Way of the Samurai,1999,1
Glass,2019,1
Gletscher,2006,1
"Goodbye, Dragon Inn",2003,1
Half of Oscar,2010,1
Hangin' with the Homeboys,1991,1
Happy Ghost III,1986,1
Happy Together,1997,1
Harold and Maude,1971,1
Heaven Can Wait,1943,1
Hedgehog in the Fog,1975,1
Hereditary,2018,1
History Lessons,1972,1
Holy Motors,2012,1
Home for Christmas,1978,1
Human Resources,1999,1
Humanity and Paper Balloons,1937,1
Hurry Sundown,1967,1
I Can No Longer Hear the Guitar,1991,1
I Did Not Die,2008,1
Ichi the Killer,2001,1
Identification of a Woman,1982,1
If It Were Love,2020,1
In Progress,1972,1
In the Mouth of Madness,1994,1
In the White City,1983,1
Inventário da Rapina,1986,1
It Follows,2014,1
Jackie Brown,1997,1
Japanese Girls at the Harbor,1933,1
Jesse James,1939,1
Jesus of Montreal,1989,1
Juan: As if nothing ever happened,1987,1
Julien Donkey-Boy,1999,1
Juliet in Love,2000,1
Khtobtogone,2021,1
Killer Klowns from Outer Space,1988,1
Killer of Sheep,1978,1
L'Amour fou,1969,1
L'Inhumaine,1924,1
L.A. Confidential,1997,1
La Femme au foyer,1975,1
La Ricotta,1963,1
La Vie de Bohème,1992,1
Land of Silence and Darkness,1971,1
Le Doulos,1962,1
Left Handed Memories,1989,1
Les Girls,1957,1
Let Him Go,2020,1
Little Lise,1930,1
"Little Man, What Now?",1934,1
Little Odessa,1994,1
Lost in Translation,2003,1
Love Letter,1995,1
Love Me Tonight,1932,1
Love Meetings,1964,1
Love in the Afternoon,1972,1
Lover for a Day,2017,1
Machete Gillette... Mama,1989,1
Mad Max: Fury Road,2015,1
Madrid,1987,1
Martha,1974,1
Metropolitan,1990,1
Mind of Clay,1985,1
Minnie and Moskowitz,1971,1
Miracle Mile,1988,1
Misconception,1977,1
"Moi, un Noir",1958,1
"Monsters, Inc.",2001,1
Much Ado About Nothing,1993,1
Multiple Maniacs,1970,1
My Apprenticeship,1939,1
My Bloody Valentine,1981,1
My Name Is Joe,1998,1
My Neighbor Totoro,1988,1
My Winnipeg,2007,1
Neon Genesis Evangelion: The End of Evangelion,1997,1
"Night Is Short, Walk on Girl",2017,1
Nosferatu,1922,1
Notes of an Itinerant Performer,1941,1
Obsession,1976,1
Ociel Del Toa,1965,1
Oldboy,2003,1
On the Waterfront,1954,1
Once More,1988,1
"One, Two, Three",1961,1
Pacific 231,1949,1
Pain & Gain,2013,1
Pale Rider,1985,1
Paris Belongs to Us,1961,1
"Paris, Texas",1984,1
Park Row,1952,1
Pas de ciel,1987,1
Performance,1970,1
Phantom Limb,2005,1
Ping Pong the Animation,2014,1
Pièce touchée,1989,1
Places in the Heart,1984,1
Plumb Line,1971,1
Popstar: Never Stop Never Stopping,2016,1
Portrait of Madame Yuki,1950,1
Portrait of a Lady on Fire,2019,1
Portrait of a Young Girl at the End of the 60s in Brussels,1994,1
Possibly in Michigan,1983,1
Profound Desires of the Gods,1968,1
Pursued,1947,1
Railway Station,1980,1
Raising Arizona,1987,1
Rashomon,1950,1
Reason Over Passion,1969,1
Record of a Tenement Gentleman,1947,1
Recreation,1956,1
Requirements to Be a Normal Person,2015,1
Rififi,1955,1
River of Gold,1998,1
Romancing in Thin Air,2012,1
"Rosa la Rose, Public Girl",1986,1
Rosemary's Baby,1968,1
Salaam Cinema,1995,1
Salomé,1976,1
Samson and Delilah,1949,1
"Scenes from Under Childhood, Section One",1968,1
Scenes from a Marriage,1974,1
Screwball Squirrel,1944,1
Sea Countrymen,1955,1
Seconds,1966,1
Serpent's Path,1998,1
"Sex, Lies, and Videotape",1989,1
Shara,2003,1
Shark Hunters,1963,1
Sing Street,2016,1
Smiles of a Summer Night,1955,1
Snake Eyes,1998,1
Some Like It Hot,1959,1
"Soñar, soñar",1976,1
Spanglish,2004,1
Spartacus,1960,1
Spellbound,1945,1
Spetters,1980,1
Spider-Man: Into the Spider-Verse,2018,1
Spin,2001,1
Stand by Me,1986,1
Starship Troopers,1997,1
Still,1969,1
Still Life,1974,1
Stolen Kisses,1968,1
Stop Making Sense,1984,1
Stormy Waters,1941,1
Strike,1925,1
Summertime,1955,1
Superbad,2007,1
Surrender,1950,1
Surviving Life (Theory and Practice),2010,1
Symbol,2009,1
Tale of Cinema,2005,1
Tamako Love Story,2014,1
Targets,1968,1
Tenebre,1982,1
Terror in a Texas Town,1958,1
Tetsuo: The Iron Man,1989,1
That Obscure Object of Desire,1977,1
The 47 Ronin,1941,1
The Act of Killing,2012,1
The Addiction,1995,1
The Adventures of Sylvia Couski,1974,1
The Asthenic Syndrome,1989,1
The Awful Truth,1937,1
The Babadook,2014,1
The Big Sleep,1946,1
The Blue Angel,1930,1
The Blues Brothers,1980,1
The Circle,2000,1
The Conformist,1970,1
The Conversation,1974,1
The Dark and the Wicked,2020,1
The Decay of Fiction,2002,1
The Deep Blue Sea,2011,1
The Dependent,1969,1
The Devil's Rejects,2005,1
The Duchess of Langeais,2007,1
The Earrings of Madame de...,1953,1
The Effect of Gamma Rays on Man-in-the-Moon Marigolds,1972,1
The Elephant Man,1980,1
The Fallen World,1983,1
The Fire Within,1963,1
The Flowers of St. Francis,1950,1
The French Dispatch,2021,1
The Girl from Nowhere,2012,1
The Gleaners and I,2000,1
The Goddesses,1972,1
The Great Sacrifice,1944,1
The Gunfighter,1950,1
The Headless Woman,2008,1
The Hourglass Sanatorium,1973,1
The Human Condition I: No Greater Love,1959,1
The Human Condition III: A Soldier's Prayer,1961,1
The Human Pyramid,1961,1
The Human Surge,2016,1
The Isle,2000,1
The Killers,1946,1
The Last Flight,1931,1
The Life of Oharu,1952,1
The Loneliness of the Long Distance Runner,1962,1
The Long Goodbye,1973,1
The Lord of the Rings: The Two Towers,2002,1
The Mad Masters,1955,1
The Needle,1988,1
The New Centurions,1972,1
The Norliss Tapes,1973,1
The Prince of Homburg,1997,1
The Purchase Price,1932,1
The Purple Rose of Cairo,1985,1
The Romantic Exiles,2015,1
The Royal Tenenbaums,2001,1
The Seahorse,1934,1
The Second Journey (To Uluru),1981,1
The Secret Garden,1988,1
The Seventh Victim,1943,1
The Shadow of Chikara,1977,1
The Social Network,2010,1
The Southerner,1945,1
The Story of Dr. Wassell,1944,1
The Story of Piera,1983,1
The Story of the Last Chrysanthemum,1939,1
The Strange Case of Angelica,2010,1
The Strange Color of Your Body's Tears,2013,1
The Strings,2020,1
The Taking of Power by Louis XIV,1966,1
The Thin Red Line,1998,1
The Time to Live and the Time to Die,1985,1
The Tree of Wooden Clogs,1978,1
The Virgin Spring,1960,1
The Wind Rises,2013,1
The Wolf House,2018,1
The Year of the Discovery,2020,1
The Young and the Damned,1950,1
There's Something About Mary,1998,1
They Live,1988,1
Thief,1981,1
Three Colors: Blue,1993,1
Through the Olive Trees,1994,1
Thunder Road,2018,1
Tim and Eric's Billion Dollar Movie,2012,1
Tokyo Profile,1953,1
Tongues Untied,1989,1
Total Recall,1990,1
Trains Are for Dreaming,2009,1
Trash,1970,1
Trasparenze,1998,1
Trouble Every Day,2001,1
Twenty Cigarettes,2011,1
Two English Girls,1971,1
Underworld U.S.A.,1961,1
Unfinished Diary,1982,1
Valerie and Her Week of Wonders,1970,1
Videodrome,1983,1
Videograms of a Revolution,1992,1
Vincent,1982,1
Visible Secret,2001,1
Vitalina Varela,2019,1
Voluptuous Sleep,2011,1
We're All Going to the World's Fair,2021,1
Welcome Mr. Marshall!,1953,1
What Have I Done to Deserve This?,1984,1
White of the Eye,1987,1
Who’s Stopping Us,2021,1
Why Don't You Play in Hell?,2013,1
Wild Grass,2009,1
Wild at Heart,1990,1
Windows on Monday,2006,1
Winged Dialogue,1967,1
Witchhammer,1970,1
Woman of Rumor,1954,1
Woman with Flowers,2011,1
Women on the Verge of a Nervous Breakdown,1988,1
X: The Man with the X-Ray Eyes,1963,1
You Have to Come and See It,2022,1
untitled (august),2016,1
