Title,Year,url_peli,Review
City of Lost Souls,1983,/film/city-of-lost-souls/,17
"PJ Ladd's Wonderful, Horrible Life",2002,/film/pj-ladds-wonderful-horrible-life/,17
Pueblerina,1949,/film/pueblerina/,17
Middle-Class Train,1933,/film/middle-class-train/,16
Island of Loves,1982,/film/island-of-loves/,16
Snow White,2000,/film/snow-white-2000/,16
Travolta and Me,1994,/film/travolta-and-me/,16
Amsterdam Global Village,1996,/film/amsterdam-global-village/,16
Aunt Tula,1964,/film/aunt-tula/,16
De nens,2003,/film/de-nens/,16
Final del verano,2019,/film/final-del-verano/,16
My Apprenticeship,1939,/film/my-apprenticeship/,16
Songs for After a War,1976,/film/songs-for-after-a-war/,16
A Free Woman,1954,/film/a-free-woman/,15
Drugstore Romance,1979,/film/drugstore-romance/,15
Long Live the Republic,1965,/film/long-live-the-republic/,15
No Sad Songs for Me,1950,/film/no-sad-songs-for-me/,15
The Good Bad Man,1916,/film/the-good-bad-man/,15
Les Deux mémoires,1974,/film/les-deux-memoires/,15
Living in Shadows,1949,/film/living-in-shadows/,15
The Enchanted Desna,1964,/film/the-enchanted-desna/,15
Toutes les nuits,2001,/film/toutes-les-nuits/,15
The Wiser Age,1962,/film/the-wiser-age/,15
Corruption,1963,/film/corruption-1963/,14
Woman They Almost Lynched,1953,/film/woman-they-almost-lynched/,14
Enchantment,1948,/film/enchantment/,14
Studies for the Decay of the West,2010,/film/studies-for-the-decay-of-the-west/,14
The Thin Line,1966,/film/the-thin-line-1966/,14
An American Romance,1944,/film/an-american-romance/,14
I'd Climb the Highest Mountain,1951,/film/id-climb-the-highest-mountain/,14
Messages,1984,/film/messages-1984/,14
Time Stood Still,1959,/film/time-stood-still/,14
‘Rameau’s Nephew’ by Diderot (Thanx to Dennis Young) by Wilma Schoen,1974,/film/rameaus-nephew-by-diderot-thanx-to-dennis-young-by-wilma-schoen/,14
Horizons,1973,/film/horizons/,13
Acto da Primavera,1963,/film/acto-da-primavera/,13
Final Victory,1987,/film/final-victory/,13
Forensickness,2020,/film/forensickness/,13
The Love of a Woman,1953,/film/the-love-of-a-woman/,13
The Road to Glory,1936,/film/the-road-to-glory/,13
Only Yesterday,1933,/film/only-yesterday-1933/,13
The Last of the Fast Guns,1958,/film/the-last-of-the-fast-guns/,12
4EVER [Love],2020,/film/4ever-love/,12
I've Heard the Ammonite Murmur,1992,/film/ive-heard-the-ammonite-murmur/,12
Silverlake Life: The View from Here,1993,/film/silverlake-life-the-view-from-here/,12
Under Pressure,1935,/film/under-pressure/,12
At Uluru,1978,/film/at-uluru/,12
At the Horizon,2017,/film/at-the-horizon-2017/,12
Bérénice,1983,/film/berenice/,12
Correspondences,2016,/film/correspondences/,12
Love in the Time of Twilight,1995,/film/love-in-the-time-of-twilight/,12
Mind of Clay,1985,/film/mind-of-clay/,12
Seisaku's Wife,1965,/film/seisakus-wife/,12
The Charterhouse of Parma,1982,/film/the-charterhouse-of-parma-1982/,12
The Great Man's Lady,1942,/film/the-great-mans-lady/,12
"¡Bruja, más que bruja!",1977,/film/bruja-mas-que-bruja/,12
Mobip,2020,/film/mobip/,12
Bärbel and Charly,1994,/film/barbel-and-charly/,11
Down to the Sea in Ships,1949,/film/down-to-the-sea-in-ships-1949/,11
Frontier Marshal,1939,/film/frontier-marshal/,11
Journal de septembre,2019,/film/journal-de-septembre/,11
L. Cohen,2018,/film/l-cohen/,11
The Rise and Fall of Legs Diamond,1960,/film/the-rise-and-fall-of-legs-diamond/,11
Chris the Swiss,2018,/film/chris-the-swiss/,11
Germinal,1913,/film/germinal-1913/,11
"H.M. Pulham, Esq.",1941,/film/hm-pulham-esq/,11
Honeymoon,1998,/film/honeymoon-1998/,11
Hours for Jerome,1982,/film/hours-for-jerome/,11
Intimacies,2012,/film/intimacies/,11
Jesus,2018,/film/jesus-2018/,11
Khtobtogone,2021,/film/khtobtogone/,11
Once More,1988,/film/once-more-1988/,11
Remember the Day,1941,/film/remember-the-day/,11
The Adventures of Robert Macaire,1925,/film/the-adventures-of-robert-macaire/,11
The Mark of Lilith,1986,/film/the-mark-of-lilith/,11
The Rising of the Moon,1957,/film/the-rising-of-the-moon/,11
The Unforgettable,1967,/film/the-unforgettable/,11
Uranes,2013,/film/uranes/,11
Final Accord,1936,/film/final-accord/,11
Japanese War Bride,1952,/film/japanese-war-bride/,11
Sapovnela,1959,/film/sapovnela/,11
Under the Sun of Rome,1948,/film/under-the-sun-of-rome/,11
Illuminated Texts,1982,/film/illuminated-texts/,10
M/Other,1999,/film/m-other/,10
Margarita y el lobo,1969,/film/margarita-y-el-lobo/,10
Beijing Watermelon,1989,/film/beijing-watermelon/,10
Después de… Segunda parte: atado y bien atado,1981,/film/despues-de-segunda-parte-atado-y-bien-atado/,10
H Story,2001,/film/h-story/,10
Lost Book Found,1996,/film/lost-book-found/,10
Ray Gun Virus,1966,/film/ray-gun-virus/,10
Reprisal!,1956,/film/reprisal/,10
Side/Walk/Shuttle,1992,/film/side-walk-shuttle/,10
Sodom,1989,/film/sodom/,10
The Dreamed Films,2010,/film/the-dreamed-films/,10
The Eyes Leave a Trace,1952,/film/the-eyes-leave-a-trace/,10
The Kidnapping,1934,/film/the-kidnapping-1934/,10
The Steel Trap,1952,/film/the-steel-trap/,10
White Paws,1949,/film/white-paws/,10
Yara,2018,/film/yara/,10
"Beirut, Never Again",1976,/film/beirut-never-again/,10
Echoes of Silence,1965,/film/echoes-of-silence/,10
El camino,1964,/film/el-camino-1964/,10
Heimat Is a Space in Time,2019,/film/heimat-is-a-space-in-time/,10
Maddened by His Absence,2012,/film/maddened-by-his-absence/,10
Metal Detector Maniac,2021,/film/metal-detector-maniac/,10
Mujeres que trabajan,1938,/film/mujeres-que-trabajan/,10
Oriana,1985,/film/oriana/,10
The Boxer and Death,1963,/film/the-boxer-and-death/,10
The Mess,2016,/film/the-mess/,10
The Names of Christ,2010,/film/the-names-of-christ-2010/,10
The Story of Dr. Wassell,1944,/film/the-story-of-dr-wassell/,10
Tokyo Profile,1953,/film/tokyo-profile/,10
These Thousand Hills,1959,/film/these-thousand-hills/,9
Pine Flat,2006,/film/pine-flat/,9
"The Eyes, the Mouth",1982,/film/the-eyes-the-mouth/,9
The Nail in the Boot,1931,/film/the-nail-in-the-boot/,9
The Theatre of the Matters,1977,/film/the-theatre-of-the-matters/,9
Elegy of the North,1957,/film/elegy-of-the-north/,9
"Fedra, the Devil's Daughter",1956,/film/fedra-the-devils-daughter/,9
Glide of Transparency,2016,/film/glide-of-transparency/,9
"Little Man, What Now?",1934,/film/little-man-what-now/,9
Parallel I–IV,2014,/film/parallel-i-iv/,9
Pravda,1970,/film/pravda/,9
The Expedition,1962,/film/the-expedition-1962/,9
The Legend of Time,2006,/film/the-legend-of-time/,9
Through the Forest,2005,/film/through-the-forest/,9
Warm Current,1957,/film/warm-current/,9
"Wolfram, a Saliva do Lobo",2010,/film/wolfram-a-saliva-do-lobo/,9
AMOR,1980,/film/amor-1980/,9
Babel: A Letter to My Friends Left Behind in Belgium,1991,/film/babel-a-letter-to-my-friends-left-behind-in-belgium/,9
Circle of Danger,1951,/film/circle-of-danger/,9
El diputado,1978,/film/el-diputado/,9
"Elisa, My Life",1977,/film/elisa-my-life/,9
Ensayo final,1955,/film/ensayo-final/,9
February,2020,/film/february-2020/,9
"Good-bye, My Lady",1956,/film/good-bye-my-lady/,9
Mazurka,1935,/film/mazurka/,9
Middle of the Night,1959,/film/middle-of-the-night/,9
Moon's Pool,1973,/film/moons-pool/,9
Mother Krause's Journey to Happiness,1929,/film/mother-krauses-journey-to-happiness/,9
Respite,2007,/film/respite/,9
Return of the Texan,1952,/film/return-of-the-texan/,9
Short Fuse,1992,/film/short-fuse-1992/,9
The Last Flight,1931,/film/the-last-flight-1931/,9
The Passengers,1999,/film/the-passengers/,9
The Village Teacher,1947,/film/the-village-teacher/,9
The Wishful Thinkers,2013,/film/the-wishful-thinkers/,9
Triste,1996,/film/triste/,9
Voluptuous Sleep,2011,/film/voluptuous-sleep/,9
Thunderhoof,1948,/film/thunderhoof/,8
Where Chimneys Are Seen,1953,/film/where-chimneys-are-seen/,8
A Man's Neck,1933,/film/a-mans-neck/,8
Easter Morning,2008,/film/easter-morning/,8
Four Steps in the Clouds,1942,/film/four-steps-in-the-clouds/,8
From Saturday to Sunday,1931,/film/from-saturday-to-sunday/,8
Madrid,1987,/film/madrid-1987-1/,8
Together Apart,2019,/film/together-apart-2019/,8
"What Places of Heaven, What Planets Directed, How Long the Effects? or, The General Accidents of the World",2013,/film/what-places-of-heaven-what-planets-directed-how-long-the-effects-or-the-general-accidents-of-the-world/,8
Actus,1986,/film/actus/,8
Beauty Lives in Freedom,2018,/film/beauty-lives-in-freedom/,8
Bloody Flesh,1983,/film/bloody-flesh/,8
Blue Express,1929,/film/blue-express/,8
Bountiful Summer,1951,/film/bountiful-summer/,8
Captain from Castile,1947,/film/captain-from-castile/,8
Club Havana,1945,/film/club-havana/,8
Dialogues of the Exiles,1975,/film/dialogues-of-the-exiles/,8
El grano de mostaza,1962,/film/el-grano-de-mostaza/,8
Elieli v.1 (Love After Love),2019,/film/elieli-v1-love-after-love/,8
Faat Kiné,2001,/film/faat-kine/,8
Farewell to the Summer Light,1968,/film/farewell-to-the-summer-light/,8
"Five Year Diary, Reel 22: A Short Affair (and) Going Crazy (August 23–September 1, 1982)",1982,/film/five-year-diary-reel-22-a-short-affair-and-going-crazy-august-23-september-1-1982/,8
Four Diamonds,2016,/film/four-diamonds/,8
Heard She Got Married,2021,/film/heard-she-got-married/,8
Independencia,2009,/film/independencia-2009/,8
Les Paradis perdus,2006,/film/les-paradis-perdus/,8
Let Us Live,1939,/film/let-us-live/,8
Light in the Tropics,2020,/film/light-in-the-tropics/,8
Maine-Ocean Express,1986,/film/maine-ocean-express/,8
Margie,1946,/film/margie/,8
Nothing Ever Happens,1963,/film/nothing-ever-happens-1963/,8
On Memory,2021,/film/on-memory-2021/,8
Pasadena Freeway Stills,1974,/film/pasadena-freeway-stills/,8
Rembetiko,1983,/film/rembetiko/,8
Shibuya - Tokyo,2010,/film/shibuya-tokyo/,8
Something to Remind Me,2001,/film/something-to-remind-me/,8
The Antiquities of Rome,1989,/film/the-antiquities-of-rome/,8
The Burning Crucible,1923,/film/the-burning-crucible/,8
The Inheritance,1980,/film/the-inheritance-1980/,8
The North Calotte,1991,/film/the-north-calotte/,8
The Shiinomi School,1955,/film/the-shiinomi-school/,8
The Swindlers,1959,/film/the-swindlers-1959/,8
Tokyo Marigold,2001,/film/tokyo-marigold/,8
White Hell of Pitz Palu,1929,/film/white-hell-of-pitz-palu/,8
Liberty at Night,1984,/film/liberty-at-night/,7
Plumb Line,1971,/film/plumb-line/,7
A Simple Story,1959,/film/a-simple-story-1959/,7
Cábala caníbal,2015,/film/cabala-canibal/,7
In Those Days,1947,/film/in-those-days-1947/,7
La Veda,2018,/film/la-veda/,7
Mamá es boba,1997,/film/mama-es-boba/,7
Oriental Elegy,1996,/film/oriental-elegy/,7
Solidarity,1973,/film/solidarity/,7
The House on Trubnaya,1928,/film/the-house-on-trubnaya/,7
Two Wives,1967,/film/two-wives-1967/,7
Uniform,2003,/film/uniform/,7
20th Century Nostalgia,1997,/film/20th-century-nostalgia/,7
A Body in the Woods,1996,/film/a-body-in-the-woods/,7
A Child’s Garden and the Serious Sea,1991,/film/a-childs-garden-and-the-serious-sea/,7
A Distant Cry from Spring,1980,/film/a-distant-cry-from-spring/,7
After This Our Exile,2006,/film/after-this-our-exile/,7
After the Reconciliation,2000,/film/after-the-reconciliation/,7
Anatomia do Espectador,1975,/film/anatomia-do-espectador/,7
Another Life,2013,/film/another-life-2013/,7
Anxiety,1998,/film/anxiety/,7
Aurélia Steiner (Melbourne),1979,/film/aurelia-steiner-melbourne/,7
Back to Stay,2011,/film/back-to-stay/,7
Black Wind,1965,/film/black-wind/,7
Cada ver es...,1983,/film/cada-ver-es/,7
Carnegie Hall,1947,/film/carnegie-hall/,7
Cinematic Correspondences: Jonas Mekas - J.L. Guerin,2011,/film/cinematic-correspondences-jonas-mekas-jl-guerin/,7
Dawn at Socorro,1954,/film/dawn-at-socorro/,7
Dearest Executioners,1977,/film/dearest-executioners/,7
Fragment of an Empire,1929,/film/fragment-of-an-empire/,7
Gaucín,2020,/film/gaucin/,7
Isn't Life Wonderful,1924,/film/isnt-life-wonderful/,7
Killer,1998,/film/killer-1998/,7
Living in Seville,1978,/film/living-in-seville/,7
Marisa,2009,/film/marisa/,7
Maya Miriga,1984,/film/maya-miriga/,7
Most Dangerous Man Alive,1961,/film/most-dangerous-man-alive/,7
New Left Note,1982,/film/new-left-note/,7
Oh! Man,2004,/film/oh-man/,7
P3nd3jo5,2013,/film/p3nd3jo5/,7
Poachers,1975,/film/poachers/,7
Poppies and Sailboats,2001,/film/poppies-and-sailboats/,7
Rosa de Areia,1989,/film/rosa-de-areia/,7
Shooting Star Summer Solstice,2020,/film/shooting-star-summer-solstice/,7
Six fois deux/Sur et sous la communication,1976,/film/six-fois-deux-sur-et-sous-la-communication/,7
Son nom de Venise dans Calcutta désert,1976,/film/son-nom-de-venise-dans-calcutta-desert/,7
Tender Is the Night,1962,/film/tender-is-the-night/,7
The Dancer and the Thief,2009,/film/the-dancer-and-the-thief/,7
The Esoteric Retina,1994,/film/the-esoteric-retina/,7
The Lighthouse Keepers,1929,/film/the-lighthouse-keepers/,7
The Love of Jeanne Ney,1927,/film/the-love-of-jeanne-ney/,7
The Messiah,1975,/film/the-messiah/,7
The Mysteries,1968,/film/the-mysteries/,7
The Nest,1980,/film/the-nest-1980/,7
The Prince of Homburg,1997,/film/the-prince-of-homburg/,7
The Red Lanterns,1963,/film/the-red-lanterns/,7
What Now? Remind Me,2013,/film/what-now-remind-me/,7
Words of Mercury,2011,/film/words-of-mercury/,7
All the Ships at Sea,2004,/film/all-the-ships-at-sea/,6
Maravillas,1981,/film/maravillas/,6
"Sobibor, October 14, 1943, 4 p.m.",2001,/film/sobibor-october-14-1943-4-pm/,6
Sorrow and Joy,2013,/film/sorrow-and-joy/,6
A Girl in Black,1956,/film/a-girl-in-black/,6
A Pool Without Water,1982,/film/a-pool-without-water/,6
A very long exposure time,2020,/film/a-very-long-exposure-time/,6
All Around Us,2008,/film/all-around-us/,6
Alone in the Dark,1978,/film/alone-in-the-dark-1978/,6
Between the hotel and city hall,2020,/film/between-the-hotel-and-city-hall/,6
Burning,2002,/film/burning/,6
Chronicle of Flaming Years,1960,/film/chronicle-of-flaming-years/,6
Constellations,2013,/film/constellations/,6
Cosas de mi vida,1976,/film/cosas-de-mi-vida/,6
Day of Despair,1992,/film/day-of-despair/,6
Eika Katappa,1969,/film/eika-katappa/,6
Foul Play,1977,/film/foul-play-1977/,6
"Freeze, Die, Come to Life",1990,/film/freeze-die-come-to-life/,6
Give Me a Home,1991,/film/give-me-a-home/,6
Guest,2010,/film/guest/,6
Immensee,1943,/film/immensee-1943/,6
In the Bathtub of the World,2001,/film/in-the-bathtub-of-the-world/,6
In the Stone House,2012,/film/in-the-stone-house/,6
It's Not Good for a Man to Be Alone,1973,/film/its-not-good-for-a-man-to-be-alone/,6
Joan Crawford's Home Movies,1942,/film/joan-crawfords-home-movies/,6
La Dolorosa,1934,/film/la-dolorosa/,6
La calle del Agua,2020,/film/la-calle-del-agua/,6
La siesta,1976,/film/la-siesta/,6
Macaroni,1985,/film/macaroni/,6
Magdalena Viraga,1986,/film/magdalena-viraga/,6
Man on the Tracks,1957,/film/man-on-the-tracks/,6
My Beloved Juan,1950,/film/my-beloved-juan/,6
My Stinking Kid,2004,/film/my-stinking-kid/,6
My Tears Are Dry,2009,/film/my-tears-are-dry/,6
Night Passage,2004,/film/night-passage-2004/,6
Night River,1956,/film/night-river/,6
Numax presenta...,1980,/film/numax-presenta/,6
Skagafjördur,2004,/film/skagafjordur/,6
Special Section,1975,/film/special-section/,6
Station,1981,/film/station/,6
Story of a Single Night,1941,/film/story-of-a-single-night/,6
Sylvia and the Ghost,1946,/film/sylvia-and-the-ghost/,6
The Birthday,2004,/film/the-birthday/,6
The Crown Jewels of Iran,1965,/film/the-crown-jewels-of-iran/,6
The Far Shore,1976,/film/the-far-shore-1976/,6
The Long Absence,1961,/film/the-long-absence/,6
The Lovers,1994,/film/the-lovers-1994/,6
The Mender of Nets,1912,/film/the-mender-of-nets/,6
The Wandering Princess,1960,/film/the-wandering-princess/,6
The Way Out Is The Way Two,2012,/film/the-way-out-is-the-way-two/,6
Tih Minh,1918,/film/tih-minh/,6
To Die in Madrid,1963,/film/to-die-in-madrid/,6
Trains Are for Dreaming,2009,/film/trains-are-for-dreaming/,6
Video Blues,2019,/film/video-blues-2019/,6
Wuthering Heights,1985,/film/wuthering-heights-1985/,6
async - first light,2017,/film/async-first-light/,6
All Star Video,1985,/film/all-star-video/,6
Arabic Numeral Series 7,1981,/film/arabic-numeral-series-7/,6
Beppie,1965,/film/beppie/,6
Cyclops,1987,/film/cyclops-1987/,6
Der eingebildete Kranke,1935,/film/der-eingebildete-kranke-1935/,6
Efpsychi,1983,/film/efpsychi/,6
Filmclub Newsreel,1930,/film/filmclub-newsreel/,6
From Bakersfield to Mojave,2021,/film/from-bakersfield-to-mojave/,6
From Mayerling to Sarajevo,1940,/film/from-mayerling-to-sarajevo/,6
Harmonica,1971,/film/harmonica/,6
Heaven Over the Marshes,1949,/film/heaven-over-the-marshes/,6
"I Was, I Am, I Will Be",2019,/film/i-was-i-am-i-will-be/,6
"Karagoez catalogo 9,5",1981,/film/karagoez-catalogo-95/,6
La cabalgata del circo,1945,/film/la-cabalgata-del-circo/,6
La fiesta no es para feos,2020,/film/la-fiesta-no-es-para-feos/,6
La leona,1991,/film/la-leona-1991/,6
La matanza caníbal de los garrulos lisérgicos,1993,/film/la-matanza-canibal-de-los-garrulos-lisergicos/,6
La plage,1992,/film/la-plage/,6
La quena de la muerte,1928,/film/la-quena-de-la-muerte/,6
La venganza de don Mendo,1961,/film/la-venganza-de-don-mendo/,6
Los Tarantos,1963,/film/los-tarantos/,6
Man With No Name,2010,/film/man-with-no-name/,6
Manifeste,2002,/film/manifeste/,6
Miroirs Obscurs,2003,/film/miroirs-obscurs/,6
Motel Cactus,1997,/film/motel-cactus/,6
Pachamama: Our Land,1995,/film/pachamama-our-land/,6
Palinode,1970,/film/palinode/,6
Portraits in a Sea of Lies,2010,/film/portraits-in-a-sea-of-lies/,6
Resurrection,1931,/film/resurrection-1931-2/,6
Stranger at My Door,1956,/film/stranger-at-my-door/,6
Surrender,1950,/film/surrender-1950/,6
Tasio,1984,/film/tasio/,6
"Tetsuo, condenado al fracaso",1998,/film/tetsuo-condenado-al-fracaso/,6
The Abyss,1977,/film/the-abyss-1977/,6
The Apple Game,1977,/film/the-apple-game/,6
The Elusive Corporal,1962,/film/the-elusive-corporal/,6
The Flying Sneaker,1991,/film/the-flying-sneaker/,6
The Gallery of Monsters,1924,/film/the-gallery-of-monsters/,6
The Garden That Tilts,1975,/film/the-garden-that-tilts/,6
The Girl in the Rumor,1935,/film/the-girl-in-the-rumor/,6
The Last Betrothal,1973,/film/the-last-betrothal/,6
The Lonely Shore,1962,/film/the-lonely-shore/,6
The Mad Songs of Fernanda Hussein,2001,/film/the-mad-songs-of-fernanda-hussein/,6
The Supper,1974,/film/the-supper-1974/,6
The Tantalizing Fly,1919,/film/the-tantalizing-fly/,6
This Is Me,2000,/film/this-is-me-2000/,6
… ere erera baleibu izik subua aruaren…,1970,/film/ere-erera-baleibu-izik-subua-aruaren/,6
Freaky Farley,2007,/film/freaky-farley/,5
Kanchana Sita,1978,/film/kanchana-sita/,5
My Dear Subject,1988,/film/my-dear-subject/,5
Rio Conchos,1964,/film/rio-conchos/,5
The Wrestler and the Clown,1957,/film/the-wrestler-and-the-clown/,5
A Story for the Modlins,2012,/film/a-story-for-the-modlins/,5
A Voluntary Year,2019,/film/a-voluntary-year/,5
Affair in the Snow,1968,/film/affair-in-the-snow/,5
Ainhoa: That's Not Me,2018,/film/ainhoa-thats-not-me/,5
Allotria,1936,/film/allotria/,5
Christmas by Your Friends,1978,/film/christmas-by-your-friends/,5
Corridor of Mirrors,1948,/film/corridor-of-mirrors/,5
Dessert for Constance,1981,/film/dessert-for-constance/,5
Duelo en la cañada,1959,/film/duelo-en-la-canada/,5
Dyn Amo,1972,/film/dyn-amo/,5
Embrujo,1948,/film/embrujo/,5
Flames,1978,/film/flames-1978/,5
"For Example, Argentina",1985,/film/for-example-argentina/,5
Good Sam,1948,/film/good-sam/,5
Guilt,1988,/film/guilt-1988/,5
Hide and Seek,1996,/film/film:80033/,5
Impasse,1967,/film/impasse-1967/,5
Juan: As if nothing ever happened,1987,/film/juan-as-if-nothing-ever-happened/,5
Last Known Address,1970,/film/last-known-address/,5
Live to Live,2015,/film/live-to-live/,5
Louis Lumière,1968,/film/louis-lumiere/,5
Lunch Break,2008,/film/lunch-break/,5
Lynx Reel,1987,/film/lynx-reel/,5
Montparnasse,2009,/film/montparnasse-2009/,5
No One's Ark,2003,/film/no-ones-ark/,5
Ramblers,2003,/film/ramblers/,5
Ratatouille,2021,/film/ratatouille-2021/,5
Riddance,1973,/film/riddance/,5
Sanz and the Secret of His Art,1918,/film/sanz-and-the-secret-of-his-art/,5
Something Between Us,2015,/film/something-between-us/,5
Souvenirs de Madrid,2009,/film/souvenirs-de-madrid/,5
The Anchorite,1976,/film/the-anchorite/,5
The Blizzard,1964,/film/the-blizzard-1964/,5
The Passing,1991,/film/the-passing/,5
The Winning of Barbara Worth,1926,/film/the-winning-of-barbara-worth/,5
The Woman Who Dared,1944,/film/the-woman-who-dared/,5
Thigh Line Lyre Triangular,1961,/film/thigh-line-lyre-triangular/,5
We Spin Around the Night Consumed by the Fire,1978,/film/we-spin-around-the-night-consumed-by-the-fire/,5
Your Fingertips,2007,/film/your-fingertips/,5
[...] craving for narrative,2015,/film/craving-for-narrative/,5
100 Years of Adolf Hitler – The Last Hour in the Führerbunker,1989,/film/100-years-of-adolf-hitler-the-last-hour-in-the-fuhrerbunker/,5
1860,1934,/film/1860/,5
A Girl in Summer,1986,/film/a-girl-in-summer/,5
A Grasscutter's Tale,1985,/film/a-grasscutters-tale/,5
A Short Film About the Indio Nacional,2005,/film/a-short-film-about-the-indio-nacional/,5
Aka Ana,2008,/film/aka-ana/,5
Akbar in Cineland,1969,/film/akbar-in-cineland/,5
Aliens,2017,/film/aliens-2017/,5
Am Meer,1995,/film/am-meer/,5
Amelia and the Angel,1958,/film/amelia-and-the-angel/,5
And Still I Believe,1974,/film/and-still-i-believe/,5
AntiFaust,1993,/film/antifaust/,5
Arcane Sorcerer,1996,/film/arcane-sorcerer/,5
Arch of Triumph,1948,/film/arch-of-triumph/,5
Arroz con leche,1950,/film/arroz-con-leche/,5
Arteria magna in dolore laterali,1979,/film/arteria-magna-in-dolore-laterali/,5
Assassination Tango,2002,/film/assassination-tango/,5
Asta e,2001,/film/asta-e/,5
Augustine of Hippo,1972,/film/augustine-of-hippo/,5
Babi Yar. Context,2021,/film/babi-yar-context/,5
Barrio,1947,/film/barrio-1947/,5
"Beaubourg, centre d'art et de culture",1977,/film/beaubourg-centre-dart-et-de-culture/,5
Berlin Chamissoplatz,1980,/film/berlin-chamissoplatz/,5
Berlin-Alexanderplatz: The Story of Franz Biberkopf,1931,/film/berlin-alexanderplatz-the-story-of-franz-biberkopf/,5
Bilbao,1978,/film/bilbao/,5
Birth Certificate,1961,/film/birth-certificate/,5
Birth/Mother,2006,/film/birth-mother/,5
Black Angel,1998,/film/black-angel-1998/,5
Black Liberation,1967,/film/black-liberation/,5
Black Samurai,1977,/film/black-samurai/,5
Black Sun,2005,/film/black-sun/,5
Black TV,1968,/film/black-tv/,5
Blanca's Weddings,1975,/film/blancas-weddings/,5
Book of Days,1989,/film/book-of-days/,5
Boule de Suif,1934,/film/film:125078/,5
Brise-glace,1988,/film/brise-glace/,5
Broken Silence,2001,/film/broken-silence-2001/,5
Broken Windows,2012,/film/broken-windows-2012/,5
Bruges-La-Morte,1978,/film/bruges-la-morte/,5
Bullfighter and the Lady,1951,/film/bullfighter-and-the-lady/,5
Calabria,2016,/film/calabria-2016/,5
"Caracas, dos o tres cosas",1969,/film/caracas-dos-o-tres-cosas/,5
Carnival Sunday,1945,/film/carnival-sunday/,5
Chronicles of a Lying Spirit (by Kelly Gabron),1992,/film/chronicles-of-a-lying-spirit-by-kelly-gabron/,5
Cinema Sabaya,2021,/film/cinema-sabaya/,5
