Title,Year,url_peli,Review
In a Lonely Place,1950,/film/in-a-lonely-place/,6
Le Bonheur,1965,/film/le-bonheur/,6
Possession,1981,/film/possession/,6
The Best Years of Our Lives,1946,/film/the-best-years-of-our-lives/,6
The Red Shoes,1948,/film/the-red-shoes/,6
Uncle Boonmee Who Can Recall His Past Lives,2010,/film/uncle-boonmee-who-can-recall-his-past-lives/,6
7th Heaven,1927,/film/7th-heaven/,6
Bitter Victory,1957,/film/bitter-victory/,6
Blade Runner,1982,/film/blade-runner/,6
Earth,1930,/film/earth-1930/,6
Fragile as the World,2001,/film/fragile-as-the-world/,6
Halloween,1978,/film/halloween-1978/,6
Harakiri,1962,/film/harakiri/,6
Her,2013,/film/her/,6
L'Avventura,1960,/film/lavventura/,6
Love Is a Many-Splendored Thing,1955,/film/love-is-a-many-splendored-thing/,6
Punch-Drunk Love,2002,/film/punch-drunk-love/,6
Stromboli,1950,/film/stromboli/,6
The Color of Pomegranates,1969,/film/the-color-of-pomegranates/,6
The Eternal Breasts,1955,/film/forever-a-woman/,6
The Scarlet Empress,1934,/film/the-scarlet-empress/,6
The Third Man,1949,/film/the-third-man/,6
The Tiger of Eschnapur,1959,/film/the-tiger-of-eschnapur/,6
The Wages of Fear,1953,/film/the-wages-of-fear/,6
Time and Tide,2000,/film/time-and-tide/,6
Trás-os-Montes,1976,/film/tras-os-montes/,6
Under Capricorn,1949,/film/under-capricorn/,6
All My Life,1966,/film/all-my-life-1966/,6
Cœur fidèle,1923,/film/cur-fidele/,6
Daisies,1966,/film/daisies/,6
Four Adventures of Reinette and Mirabelle,1987,/film/four-adventures-of-reinette-and-mirabelle/,6
Groundhog Day,1993,/film/groundhog-day/,6
Hail Mary,1985,/film/hail-mary/,6
Hatari!,1962,/film/hatari/,6
Kwaidan,1964,/film/kwaidan/,6
Lancelot of the Lake,1974,/film/lancelot-of-the-lake/,6
Me and My Gal,1932,/film/me-and-my-gal/,6
Moonrise,1948,/film/moonrise/,6
Only Yesterday,1991,/film/only-yesterday/,6
Pauline at the Beach,1983,/film/pauline-at-the-beach/,6
Soft Fiction,1979,/film/soft-fiction/,6
"Suddenly, Last Summer",1959,/film/suddenly-last-summer/,6
The Dreamed Films,2010,/film/the-dreamed-films/,6
The Illiac Passion,1967,/film/the-illiac-passion/,6
The Philadelphia Story,1940,/film/the-philadelphia-story/,6
The Wrong Man,1956,/film/the-wrong-man/,6
These Encounters of Theirs,2006,/film/these-encounters-of-theirs/,6
Twin Peaks: The Return,2017,/film/twin-peaks-the-return/,6
Two for the Road,1967,/film/two-for-the-road/,6
Vive L'Amour,1994,/film/vive-lamour/,6
"Wait Till the Sun Shines, Nellie",1952,/film/wait-till-the-sun-shines-nellie-1952/,6
We're All Still Here,1997,/film/were-all-still-here/,6
Hours for Jerome,1982,/film/hours-for-jerome/,5
Paths of Glory,1957,/film/paths-of-glory/,5
The Bridges of Madison County,1995,/film/the-bridges-of-madison-county/,5
The Ghost and Mrs. Muir,1947,/film/the-ghost-and-mrs-muir/,5
The Hole,1998,/film/the-hole/,5
Wendy and Lucy,2008,/film/wendy-and-lucy/,5
Written on the Wind,1956,/film/written-on-the-wind/,5
A Woman's Revenge,2012,/film/a-womans-revenge-2012/,5
Antigone,1992,/film/antigone-1992/,5
Fort Apache,1948,/film/fort-apache/,5
Kiss Me Deadly,1955,/film/kiss-me-deadly/,5
La Notte,1961,/film/la-notte/,5
Le Tempestaire,1947,/film/le-tempestaire/,5
Les Hautes solitudes,1974,/film/the-high-solitudes/,5
Pain and Glory,2019,/film/pain-and-glory/,5
Scarlet Street,1945,/film/scarlet-street/,5
Suspiria,1977,/film/suspiria/,5
Ten Skies,2004,/film/ten-skies/,5
The Bad and the Beautiful,1952,/film/the-bad-and-the-beautiful/,5
The Leopard,1963,/film/the-leopard/,5
The Theatre of the Matters,1977,/film/the-theatre-of-the-matters/,5
The Trial,1962,/film/the-trial/,5
The Umbrellas of Cherbourg,1964,/film/the-umbrellas-of-cherbourg/,5
Too Early / Too Late,1981,/film/too-early-too-late/,5
Tropical Malady,2004,/film/tropical-malady/,5
Trouble in Paradise,1932,/film/trouble-in-paradise/,5
U.S. Go Home,1994,/film/us-go-home/,5
Vivre Sa Vie,1962,/film/vivre-sa-vie/,5
When Harry Met Sally...,1989,/film/when-harry-met-sally/,5
Where Does Your Hidden Smile Lie?,2001,/film/where-does-your-hidden-smile-lie/,5
Where Is My Friend's House?,1987,/film/where-is-the-friends-house/,5
Zodiac,2007,/film/zodiac/,5
A Child’s Garden and the Serious Sea,1991,/film/a-childs-garden-and-the-serious-sea/,5
A Matter of Life and Death,1946,/film/a-matter-of-life-and-death/,5
Ali: Fear Eats the Soul,1974,/film/ali-fear-eats-the-soul/,5
All About Lily Chou-Chou,2001,/film/all-about-lily-chou-chou/,5
An Autumn Tale,1998,/film/an-autumn-tale/,5
Beau Travail,1999,/film/beau-travail/,5
Benilde or the Virgin Mother,1975,/film/benilde-or-the-virgin-mother/,5
Blood of the Beasts,1949,/film/blood-of-the-beasts/,5
Boogie Nights,1997,/film/boogie-nights/,5
Broadcast News,1987,/film/broadcast-news/,5
Certain Women,2016,/film/certain-women/,5
Condemned,1953,/film/condemned-1953/,5
Days of Hope,1939,/film/days-of-hope/,5
"Dr. Mabuse, the Gambler",1922,/film/dr-mabuse-the-gambler/,5
Early Summer,1951,/film/early-summer/,5
Floating Clouds,1955,/film/floating-clouds/,5
Flowers of Shanghai,1998,/film/flowers-of-shanghai/,5
Grass,2018,/film/grass-2018/,5
"I Was Born, But...",1932,/film/i-was-born-but/,5
Laura,1944,/film/laura/,5
Memoria,2021,/film/memoria-2011/,5
Mikey and Nicky,1976,/film/mikey-and-nicky/,5
Othon,1970,/film/othon/,5
Portrait of Jennie,1948,/film/portrait-of-jennie/,5
Puce Moment,1949,/film/puce-moment/,5
Regular Lovers,2005,/film/regular-lovers/,5
Rope,1948,/film/rope/,5
Scenes from Under Childhood,1970,/film/scenes-from-under-childhood/,5
Simone Barbès or Virtue,1980,/film/simone-barbes-or-virtue/,5
Sometimes a Great Notion,1971,/film/sometimes-a-great-notion/,5
Stranger Than Paradise,1984,/film/stranger-than-paradise/,5
Strangers When We Meet,1960,/film/strangers-when-we-meet/,5
Street of Shame,1956,/film/street-of-shame/,5
Taste of Cherry,1997,/film/taste-of-cherry/,5
The Battle of Algiers,1966,/film/the-battle-of-algiers/,5
The Company of Wolves,1984,/film/the-company-of-wolves/,5
The Double Life of Véronique,1991,/film/the-double-life-of-veronique/,5
The Hustler,1961,/film/the-hustler/,5
The Vampires of Poverty,1977,/film/the-vampires-of-poverty/,5
They All Laughed,1981,/film/they-all-laughed/,5
Train of Shadows,1997,/film/train-of-shadows/,5
Wild Strawberries,1957,/film/wild-strawberries/,5
Young Mr. Lincoln,1939,/film/young-mr-lincoln/,5
eXistenZ,1999,/film/existenz/,5
88:88,2015,/film/88-88-2015/,5
Allures,1961,/film/allures/,5
Beijing Watermelon,1989,/film/beijing-watermelon/,5
Commingled Containers,1996,/film/comingled-containers/,5
Drugstore Romance,1979,/film/drugstore-romance/,5
Hadj Cheriff,1894,/film/hadj-cheriff/,5
"I Was at Home, But . . .",2019,/film/i-was-at-home-but/,5
L’homme atlantique,1981,/film/lhomme-atlantique/,5
Melancholia,2011,/film/melancholia/,5
Oh! Man,2004,/film/oh-man/,5
Providence,1977,/film/providence/,5
Scarface,1932,/film/scarface/,5
Shoah,1985,/film/shoah/,5
Sleep Has Her House,2017,/film/sleep-has-her-house/,5
Solaris,1972,/film/solaris/,5
The Death of Maria Malibran,1972,/film/the-death-of-maria-malibran/,5
The Eleventh Year,1928,/film/the-eleventh-year/,5
The Exiles,1961,/film/the-exiles/,5
The Mill on the Po,1949,/film/the-mill-on-the-po/,5
The Reconquest,2016,/film/the-reconquest/,5
The Shout,1978,/film/the-shout/,5
Year of the Dragon,1985,/film/year-of-the-dragon/,5
Sound of the Mountain,1954,/film/sound-of-the-mountain/,4
A Talking Picture,2003,/film/a-talking-picture/,4
Au Hasard Balthazar,1966,/film/au-hasard-balthazar/,4
Breathless,1960,/film/breathless/,4
Close-Up,1990,/film/close-up/,4
Femme Fatale,2002,/film/femme-fatale/,4
Friday Night,2002,/film/friday-night/,4
Nostalgia,1983,/film/nostalgia-1983/,4
Showgirls,1995,/film/showgirls/,4
Stars in My Crown,1950,/film/stars-in-my-crown/,4
The Happening,2008,/film/the-happening/,4
Under the Skin,2013,/film/under-the-skin-2013/,4
7 Women,1966,/film/7-women/,4
Arnulf Rainer,1960,/film/arnulf-rainer/,4
Assault on Precinct 13,1976,/film/assault-on-precinct-13/,4
August in the Water,1995,/film/august-in-the-water/,4
Bent Time,1983,/film/bent-time/,4
Blaise Pascal,1972,/film/blaise-pascal/,4
Cinema Paradiso,1988,/film/cinema-paradiso/,4
City Girl,1930,/film/city-girl/,4
Dead Ringers,1988,/film/dead-ringers/,4
Enamorada,1946,/film/enamorada/,4
Entranced Earth,1967,/film/entranced-earth/,4
Frisco Jenny,1932,/film/frisco-jenny/,4
Fuego en Castilla (Tactilvisión del páramo del espanto),1961,/film/fire-in-castilla-tactilvision-from-the-moor-of-the-fright/,4
Grand Illusion,1937,/film/grand-illusion/,4
Home from the Hill,1960,/film/home-from-the-hill/,4
In Front of Your Face,2021,/film/in-front-of-your-face/,4
In a Year with 13 Moons,1978,/film/in-a-year-with-13-moons/,4
Inferno,1980,/film/inferno-1980/,4
Invasion of the Body Snatchers,1956,/film/invasion-of-the-body-snatchers/,4
Irma Vep,1996,/film/irma-vep/,4
King of New York,1990,/film/king-of-new-york/,4
La Collectionneuse,1967,/film/la-collectionneuse/,4
Le Samouraï,1967,/film/le-samourai/,4
Million Dollar Baby,2004,/film/million-dollar-baby/,4
Nostos: The Return,1989,/film/nostos-the-return/,4
On the Beach at Night Alone,2017,/film/on-the-beach-at-night-alone/,4
Other Men's Women,1931,/film/other-mens-women/,4
Out of the Past,1947,/film/out-of-the-past/,4
Peeping Tom,1960,/film/peeping-tom/,4
Pickpocket,1959,/film/pickpocket/,4
Point Break,1991,/film/point-break/,4
Raging Bull,1980,/film/raging-bull/,4
Route One/USA,1989,/film/route-one-usa/,4
Ruby Gentry,1952,/film/ruby-gentry/,4
Smilin' Through,1941,/film/smilin-through-1941/,4
Sound and Fury,1988,/film/sound-and-fury-1988/,4
That Most Important Thing: Love,1975,/film/that-most-important-thing-love/,4
The Bitter Tea of General Yen,1933,/film/the-bitter-tea-of-general-yen/,4
The Bride of Frankenstein,1935,/film/the-bride-of-frankenstein/,4
The Deer Hunter,1978,/film/the-deer-hunter/,4
The General,1926,/film/the-general/,4
The Graduate,1967,/film/the-graduate/,4
The Lords of Salem,2012,/film/the-lords-of-salem/,4
The Second Night,2016,/film/the-second-night-2016/,4
The Sky Socialist,1968,/film/the-sky-socialist/,4
The Whip and the Body,1963,/film/the-whip-and-the-body/,4
The Women,1939,/film/the-women/,4
They Died with Their Boots On,1941,/film/they-died-with-their-boots-on/,4
Tríptico Elemental de España,1996,/film/triptico-elemental-de-espana/,4
Twenty Years Later,1984,/film/twenty-years-later/,4
Ulysses' Gaze,1995,/film/ulysses-gaze/,4
Unforgiven,1992,/film/unforgiven/,4
We Can't Go Home Again,1973,/film/we-cant-go-home-again/,4
"What Places of Heaven, What Planets Directed, How Long the Effects? or, The General Accidents of the World",2013,/film/what-places-of-heaven-what-planets-directed-how-long-the-effects-or-the-general-accidents-of-the-world/,4
Winchester '73,1950,/film/winchester-73/,4
You Only Live Once,1937,/film/you-only-live-once/,4
¡Que vivan los crotos!,1990,/film/que-vivan-los-crotos/,4
1900,1976,/film/1900/,4
A King in New York,1957,/film/a-king-in-new-york/,4
A Lake,2008,/film/a-lake/,4
All Star Video,1985,/film/all-star-video/,4
Alyonka,1962,/film/alyonka/,4
Anomalisa,2015,/film/anomalisa/,4
Antigone,1958,/film/antigone-1958/,4
Artemide's Knee,2008,/film/artemides-knee/,4
Awaara,1951,/film/awaara/,4
Back to the Future,1985,/film/back-to-the-future/,4
Bamako,2006,/film/bamako/,4
Barren Illusion,1999,/film/barren-illusion/,4
Black Sunday,1960,/film/black-sunday-1960/,4
Brazil,1985,/film/brazil/,4
Captain Kronos: Vampire Hunter,1974,/film/captain-kronos-vampire-hunter/,4
Charade,1963,/film/charade/,4
Children of Paradise,1945,/film/children-of-paradise/,4
Collateral,2004,/film/collateral/,4
Dangerous Encounters of the First Kind,1980,/film/dangerous-encounters-of-the-first-kind/,4
Days of Wine and Roses,1962,/film/days-of-wine-and-roses/,4
"Distant Voices, Still Lives",1988,/film/distant-voices-still-lives/,4
Drug War,2012,/film/drug-war/,4
Fireworks,2000,/film/fireworks-2000/,4
Force of Evil,1948,/film/force-of-evil/,4
Gaucín,2020,/film/gaucin/,4
Harlan County U.S.A.,1976,/film/harlan-county-usa/,4
Honour of the Knights,2006,/film/honour-of-the-knights/,4
I Know Where I'm Going!,1945,/film/i-know-where-im-going/,4
India: Matri Bhumi,1959,/film/india-matri-bhumi/,4
It Happened One Night,1934,/film/it-happened-one-night/,4
"Ivan the Terrible, Part II: The Boyars' Plot",1958,/film/ivan-the-terrible-part-ii-the-boyars-plot/,4
"Je, Tu, Il, Elle",1974,/film/je-tu-il-elle/,4
L'Enfant secret,1982,/film/secret-child/,4
Lacrima Christi,1980,/film/lacrima-christi/,4
Lady Windermere's Fan,1925,/film/lady-windermeres-fan/,4
Let's Go with Pancho Villa!,1936,/film/lets-go-with-pancho-villa/,4
Level Five,1997,/film/level-five/,4
Modern Times,1936,/film/modern-times/,4
Mon Oncle,1958,/film/mon-oncle/,4
Mother and Son,1997,/film/mother-and-son/,4
My Ain Folk,1973,/film/my-ain-folk/,4
My Childhood,1972,/film/my-childhood/,4
My Way Home,1978,/film/my-way-home-1978/,4
Nocturama,2016,/film/nocturama/,4
Nouvelle Vague,1990,/film/nouvelle-vague/,4
Once Upon a Time in America,1984,/film/once-upon-a-time-in-america/,4
Onibaba,1964,/film/onibaba/,4
Out-Takes from the Life of a Happy Man,2012,/film/out-takes-from-the-life-of-a-happy-man/,4
Pajarito Gómez,1965,/film/pajarito-gomez/,4
Prelude,1996,/film/prelude-1996/,4
Pulp Fiction,1994,/film/pulp-fiction/,4
Rab Ne Bana Di Jodi,2008,/film/rab-ne-bana-di-jodi/,4
Red Desert,1964,/film/red-desert/,4
Reflections of Evil,2002,/film/reflections-of-evil/,4
Remember to Live,1953,/film/remember-to-live/,4
Repulsion,1965,/film/repulsion/,4
"Roulement, rouerie, aubage",1978,/film/roulement-rouerie-aubage/,4
Runaway,2010,/film/runaway-2010/,4
Running Out of Time,1999,/film/running-out-of-time/,4
Scénario du film Passion,1982,/film/scenario-du-film-passion/,4
Siddheshwari,1990,/film/siddheshwari/,4
Son nom de Venise dans Calcutta désert,1976,/film/son-nom-de-venise-dans-calcutta-desert/,4
Street Angel,1928,/film/street-angel/,4
Street Scene,1931,/film/street-scene/,4
Sullivan's Travels,1941,/film/sullivans-travels/,4
Take My Eyes,2003,/film/take-my-eyes/,4
Temenos,1998,/film/temenos/,4
The 400 Blows,1959,/film/the-400-blows/,4
The Big Parade,1925,/film/the-big-parade/,4
The Blood Spattered Bride,1972,/film/the-blood-spattered-bride/,4
The Boxer's Omen,1983,/film/the-boxers-omen/,4
The Great Art of Knowing,2004,/film/the-great-art-of-knowing/,4
The Great Beauty,2013,/film/the-great-beauty/,4
The Hart of London,1970,/film/the-hart-of-london/,4
The Inner Scar,1972,/film/the-inner-scar/,4
The Lighted Field,1987,/film/the-lighted-field/,4
The Lovers on the Bridge,1991,/film/the-lovers-on-the-bridge/,4
The Moon in the Gutter,1983,/film/the-moon-in-the-gutter/,4
The Stone Tape,1972,/film/the-stone-tape/,4
